          x            density        pressure        velocity        internal energy
   3.5125000E-01   8.7745253E-01   1.5962441E-01   8.3274702E-01   2.3726270E+00
   3.5375000E-01   8.6693075E-01   1.7351330E-01   8.1880064E-01   2.3612054E+00
   3.5625000E-01   8.5651015E-01   1.8740219E-01   8.0505494E-01   2.3498114E+00
   3.5875000E-01   8.4619000E-01   2.0129107E-01   7.9150751E-01   2.3384450E+00
   3.6125000E-01   8.3596956E-01   2.1517996E-01   7.7815596E-01   2.3271062E+00
   3.6375000E-01   8.2584812E-01   2.2906885E-01   7.6499793E-01   2.3157948E+00
   3.6625000E-01   8.1582495E-01   2.4295774E-01   7.5203106E-01   2.3045111E+00
   3.6875000E-01   8.0589934E-01   2.5684663E-01   7.3925305E-01   2.2932549E+00
   3.7125000E-01   7.9607058E-01   2.7073552E-01   7.2666158E-01   2.2820263E+00
   3.7375000E-01   7.8633794E-01   2.8462441E-01   7.1425440E-01   2.2708252E+00
   3.7625000E-01   7.7670073E-01   2.9851330E-01   7.0202924E-01   2.2596517E+00
   3.7875000E-01   7.6715824E-01   3.1240219E-01   6.8998387E-01   2.2485057E+00
   3.8125000E-01   7.5770978E-01   3.2629107E-01   6.7811609E-01   2.2373873E+00
   3.8375000E-01   7.4835464E-01   3.4017996E-01   6.6642371E-01   2.2262964E+00
   3.8625000E-01   7.3909213E-01   3.5406885E-01   6.5490455E-01   2.2152331E+00
   3.8875000E-01   7.2992157E-01   3.6795774E-01   6.4355649E-01   2.2041974E+00
   3.9125000E-01   7.2084226E-01   3.8184663E-01   6.3237739E-01   2.1931892E+00
   3.9375000E-01   7.1185352E-01   3.9573552E-01   6.2136515E-01   2.1822086E+00
   3.9625000E-01   7.0295468E-01   4.0962441E-01   6.1051770E-01   2.1712555E+00
   3.9875000E-01   6.9414506E-01   4.2351330E-01   5.9983297E-01   2.1603300E+00
   4.0125000E-01   6.8542398E-01   4.3740219E-01   5.8930892E-01   2.1494321E+00
   4.0375000E-01   6.7679078E-01   4.5129107E-01   5.7894354E-01   2.1385617E+00
   4.0625000E-01   6.6824480E-01   4.6517996E-01   5.6873482E-01   2.1277189E+00
   4.0875000E-01   6.5978536E-01   4.7906885E-01   5.5868079E-01   2.1169036E+00
   4.1125000E-01   6.5141181E-01   4.9295774E-01   5.4877949E-01   2.1061159E+00
   4.1375000E-01   6.4312349E-01   5.0684663E-01   5.3902899E-01   2.0953557E+00
   4.1625000E-01   6.3491975E-01   5.2073552E-01   5.2942735E-01   2.0846231E+00
   4.1875000E-01   6.2679995E-01   5.3462441E-01   5.1997269E-01   2.0739180E+00
   4.2125000E-01   6.1876343E-01   5.4851330E-01   5.1066312E-01   2.0632406E+00
   4.2375000E-01   6.1080956E-01   5.6240219E-01   5.0149679E-01   2.0525906E+00
