          x            density        pressure        velocity        internal energy
   4.5500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.5750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.6000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.6250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.6500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.6750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.7000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.7250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.7500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.7750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.8000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.8250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.8500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.8750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.9000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.9250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.9500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   4.9750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.0000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.0250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.0500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.0750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.1000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.1250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.1500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.1750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.2000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.2250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.2500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.2750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.3000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.3250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.3500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.3750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.4000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.4250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.4500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.4750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.5000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.5250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.5500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.5750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.6000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.6250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.6500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.6750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.7000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.7250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.7500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.7750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.8000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.8250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.8500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.8750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.9000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.9250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.9500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   5.9750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.0000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.0250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.0500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.0750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.1000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.1250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.1500000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.1750000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.2000000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
   6.2250000E-01   5.7506230E-01   1.9597451E+01   4.6089379E+02   2.0036689E+03
